Time, Scale1, Analog1, Analog2, Analog3, Analog4
ACK_SYNC_MULTI
Taring scales... Remove any weight.
Tare complete.
Time,Scale1,Scale2,Analog1,Analog2,Analog3,Analog4,AccelX,AccelY,AccelZ
16:54:28.616, 529200, 0, 2197, 0, 2189, 16328, -2272, 6864
16:54:28.717, 526622, 0, 2196, 0, 2192, 16524, -1716, 7020
16:54:28.818, 524047, 0, 2198, 0, 2192, 16380, -2900, 6404
16:54:28.919, 525429, 0, 2192, 0, 2186, 16644, -2712, 6024
16:54:29.020, 525182, 0, 2192, 0, 2189, 16324, -2448, 6980
16:54:29.121, 520885, 0, 2192, 0, 2192, 16124, -2160, 6804
16:54:29.222, 521725, 0, 2194, 0, 2182, 15540, -2584, 8512
16:54:29.323, 524427, 0, 2189, 0, 2170, 15548, -88, 10532
16:54:29.424, 524881, 0, 2197, 0, 2163, 13228, -592, 13136
16:54:29.525, 535152, 0, 2192, 0, 2165, 11612, -736, 14164
16:54:29.626, 543321, 0, 2189, 0, 2170, 10364, 932, 16332
16:54:29.727, 552358, 0, 2176, 0, 2157, 7796, 2712, 17184
16:54:29.828, 562898, 0, 2170, 0, 2154, 6600, 5556, 18788
16:54:29.929, 577190, 0, 2171, 0, 2150, 5432, 5040, 18868
16:54:30.030, 591252, 0, 2179, 0, 2158, 4852, 4252, 18124
16:54:30.131, 595739, 0, 2181, 0, 2159, 4560, 4812, 18124
16:54:30.232, 594732, 0, 2177, 0, 2155, 4448, 5140, 18312
16:54:30.333, 595706, 0, 2176, 0, 2160, 4028, 5520, 18516
16:54:30.434, 597936, 0, 2175, 0, 2160, 3928, 5384, 18144
16:54:30.535, 599171, 0, 2175, 0, 2160, 3808, 5432, 18452
16:54:30.636, 599134, 0, 2176, 0, 2159, 3640, 5524, 18264
16:54:30.737, 599443, 0, 2175, 0, 2162, 3472, 5188, 18172
16:54:30.838, 600528, 0, 2175, 0, 2189, 3248, 5276, 18348
16:54:30.939, 600290, 0, 2175, 0, 2160, 3392, 5444, 18504
16:54:31.040, 601259, 0, 2174, 0, 2161, 3024, 5484, 18636
16:54:31.141, 602575, 0, 2175, 0, 2162, 3484, 5324, 18728
16:54:31.242, 601254, 0, 2176, 0, 2161, 3312, 5488, 18860
16:54:31.343, 602810, 0, 2178, 0, 2173, 3480, 5360, 17884
16:54:31.444, 602582, 0, 2175, 0, 2164, 3004, 5728, 18052
16:54:31.545, 602700, 0, 2176, 0, 2159, 2780, 5556, 18636
16:54:31.646, 602821, 0, 2171, 0, 2160, 2928, 5624, 18632
16:54:31.747, 613141, 0, 2175, 0, 2164, 3384, 5996, 17760
16:54:31.848, 605257, 0, 2179, 0, 2172, 3208, 5764, 17860
16:54:31.949, 604157, 0, 2178, 0, 2165, 3316, 5708, 18136
16:54:32.050, 603051, 0, 2178, 0, 2166, 3116, 5808, 18560
16:54:32.151, 602921, 0, 2176, 0, 2166, 2736, 6308, 18000
16:54:32.252, 588032, 0, 2176, 0, 2165, 3152, 6224, 18124
16:54:32.353, 605987, 0, 2182, 0, 2164, 3068, 5916, 18572
16:54:32.454, 605767, 0, 2182, 0, 2171, 3380, 5600, 18188
16:54:32.555, 605428, 0, 2178, 0, 2170, 2660, 5856, 18164
16:54:32.656, 603697, 0, 2178, 0, 2163, 2268, 5752, 18628
16:54:32.757, 669732, 0, 2181, 0, 2169, 2428, 6032, 18500
16:54:32.858, 608149, 0, 2182, 0, 2171, 2516, 6044, 18220
16:54:32.959, 608128, 0, 2179, 0, 2167, 2612, 5836, 18256
16:54:33.060, 607605, 0, 2185, 0, 2167, 2676, 5644, 18048
16:54:33.161, 607051, 0, 2179, 0, 2173, 2772, 6004, 18084
16:54:33.262, 606159, 0, 2176, 0, 2166, 2464, 5916, 18372
16:54:33.363, 606580, 0, 2183, 0, 2176, 2668, 5944, 18472
16:54:33.464, 607540, 0, 2181, 0, 2170, 2572, 6024, 18364
16:54:33.565, 607474, 0, 2182, 0, 2174, 2400, 5836, 18288
16:54:33.666, 607634, 0, 2179, 0, 2171, 2300, 5836, 18468
16:54:33.767, 607442, 0, 2181, 0, 2173, 2324, 5896, 18380
16:54:33.868, 607932, 0, 2185, 0, 2162, 2344, 5652, 18548
16:54:33.969, 608305, 0, 2182, 0, 2164, 2408, 5460, 18216
16:54:34.070, 608045, 0, 2183, 0, 2171, 2472, 5792, 18524
16:54:34.171, 607688, 0, 2183, 0, 2165, 2540, 5760, 18800
16:54:34.272, 607032, 0, 2185, 0, 2170, 2316, 5576, 18560
16:54:34.373, 608118, 0, 2186, 0, 2170, 2472, 5692, 18220
16:54:34.474, 607967, 0, 2191, 0, 2166, 2360, 5504, 18392
16:54:34.575, 607670, 0, 2187, 0, 2167, 2484, 5740, 18448
16:54:34.676, 607443, 0, 2188, 0, 2165, 2340, 5816, 18416
16:54:34.777, 608002, 0, 2186, 0, 2171, 2484, 5728, 18120
16:54:34.878, 608237, 0, 2189, 0, 2170, 2680, 5584, 18592
16:54:34.979, 607365, 0, 2189, 0, 2143, 2708, 5516, 18452
16:54:35.080, 606447, 0, 2183, 0, 2172, 2456, 5844, 18468
16:54:35.181, 606720, 0, 2185, 0, 2170, 1992, 5648, 18432
16:54:35.282, 608011, 0, 2186, 0, 2171, 2328, 5452, 18504
16:54:35.383, 608870, 0, 2188, 0, 2192, 2160, 5484, 18512
16:54:35.484, 608537, 0, 2185, 0, 2166, 2908, 5568, 19204
16:54:35.585, 608157, 0, 2187, 0, 2176, 2660, 4736, 18400
16:54:35.686, 609111, 0, 2189, 0, 2179, 2716, 4892, 18120
16:54:35.787, 606645, 0, 2189, 0, 2178, 2264, 4824, 18648
16:54:35.888, 604535, 0, 2189, 0, 2178, 2252, 5228, 18360
16:54:35.989, 606665, 0, 2190, 0, 2176, 2692, 5356, 18804
16:54:36.090, 607456, 0, 2189, 0, 2177, 2236, 5388, 19092
16:54:36.191, 607334, 0, 2185, 0, 2178, 2176, 5552, 18196
16:54:36.292, 608284, 0, 2186, 0, 2176, 2216, 5176, 18084
16:54:36.393, 609217, 0, 2191, 0, 2177, 2352, 5568, 18968
16:54:36.494, 607942, 0, 2190, 0, 2172, 2512, 5580, 18468
16:54:36.595, 607914, 0, 2182, 0, 2176, 1932, 4276, 19240
16:54:36.696, 609167, 0, 2187, 0, 2174, 2228, 4824, 18916
16:54:36.797, 607716, 0, 2186, 0, 2179, 2292, 4832, 18396
16:54:36.898, 608395, 0, 2191, 0, 2179, 2312, 4668, 18632
16:54:36.999, 607870, 0, 2185, 0, 2175, 2828, 4636, 18852
16:54:37.100, 607522, 0, 2185, 0, 2174, 2348, 4488, 18988
16:54:37.201, 606619, 0, 2190, 0, 2176, 2000, 4468, 18900
16:54:37.302, 606493, 0, 2185, 0, 2176, 2332, 5356, 18308
16:54:37.403, 607987, 0, 2187, 0, 2175, 1852, 4412, 19892
16:54:37.504, 609446, 0, 2189, 0, 2173, 1648, 4180, 18760
16:54:37.605, 609100, 0, 2182, 0, 2175, 1132, 4616, 18696
16:54:37.706, 608066, 0, 2182, 0, 2177, 1088, 4288, 18612
16:54:37.807, 609778, 0, 2190, 0, 2176, 1324, 3704, 18648
16:54:37.908, 612283, 0, 2192, 0, 2174, 1100, 2888, 19268
16:54:38.009, 609539, 0, 2188, 0, 2160, 764, 2704, 19600
16:54:38.110, 608358, 0, 2180, 0, 2173, -240, 2208, 20264
16:54:38.211, 608684, 0, 2187, 0, 2182, -568, 2868, 19072
16:54:38.312, 610805, 0, 2187, 0, 2183, -884, 3116, 19332
16:54:38.413, 614045, 0, 2190, 0, 2180, -72, 2692, 20204
16:54:38.514, 615912, 0, 2187, 0, 2187, 20, 3068, 19100
16:54:38.615, 616153, 0, 2189, 0, 2188, -68, 2772, 18880
16:54:38.716, 614892, 0, 2187, 0, 2181, -80, 3664, 19948
16:54:38.817, 613711, 0, 2183, 0, 2181, -72, 3772, 18940
16:54:38.918, 613375, 0, 2192, 0, 2183, -84, 3624, 18864
16:54:39.019, 615868, 0, 2186, 0, 2179, -384, 4172, 19260
16:54:39.120, 615450, 0, 2187, 0, 2179, -288, 3792, 18764
16:54:39.221, 617178, 0, 2187, 0, 2181, 224, 3924, 19044
16:54:39.322, 616206, 0, 2189, 0, 2179, 368, 3564, 19148
16:54:39.423, 614934, 0, 2191, 0, 2178, 700, 3636, 18528
16:54:39.524, 613266, 0, 2190, 0, 2183, 444, 3880, 19440
16:54:39.625, 611858, 0, 2192, 0, 2190, -20, 3688, 20000
16:54:39.726, 613592, 0, 2192, 0, 2183, -180, 3800, 19508
16:54:39.827, 615380, 0, 2190, 0, 2181, -212, 4524, 18912
16:54:39.928, 616064, 0, 2190, 0, 2185, -212, 4156, 19172
16:54:40.029, 617068, 0, 2192, 0, 2181, 920, 4400, 18424
16:54:40.130, 617068, 0, 2197, 0, 2182, 964, 4844, 17852
16:54:40.231, 615761, 0, 2189, 0, 2181, 1492, 5232, 17904
16:54:40.332, 614891, 0, 2198, 0, 2176, 1172, 5096, 19456
16:54:40.433, 613907, 0, 2204, 0, 2181, 1232, 4720, 18476
16:54:40.534, 614608, 0, 2202, 0, 2177, 2144, 4944, 19888
16:54:40.635, 613624, 0, 2187, 0, 2173, 744, 5616, 19788
16:54:40.736, 612258, 0, 2181, 0, 2175, 1156, 6144, 18312
16:54:40.837, 613495, 0, 2188, 0, 2181, 60, 5260, 17796
16:54:40.938, 616765, 0, 2186, 0, 2176, 696, 6000, 18652
16:54:41.039, 616410, 0, 2191, 0, 2170, 1464, 6264, 18460
16:54:41.140, 617233, 0, 2193, 0, 2181, 1448, 5604, 18208
16:54:41.241, 617402, 0, 2195, 0, 2183, 1488, 5332, 18108
16:54:41.342, 614811, 0, 2199, 0, 2181, 636, 5664, 19208
16:54:41.443, 612312, 0, 2197, 0, 2181, 752, 5564, 18408
16:54:41.544, 613202, 0, 2199, 0, 2187, 1132, 5460, 18160
16:54:41.645, 616777, 0, 2192, 0, 2181, 568, 5532, 18972
16:54:41.746, 614658, 0, 2198, 0, 2182, 560, 5332, 18728
16:54:41.847, 615608, 0, 2195, 0, 2188, 796, 4912, 18444
16:54:41.948, 616322, 0, 2204, 0, 2185, 772, 5632, 18764
16:54:42.049, 614452, 0, 2193, 0, 2179, 760, 5360, 18916
16:54:42.150, 615676, 0, 2195, 0, 2177, 868, 5076, 18932
16:54:42.251, 615745, 0, 2193, 0, 2186, 624, 5392, 18948
16:54:42.352, 614414, 0, 2194, 0, 2179, 844, 6172, 19180
16:54:42.453, 615355, 0, 2192, 0, 2177, 60, 6540, 18852
16:54:42.554, 617924, 0, 2176, 0, 2175, 28, 6936, 18412
16:54:42.655, 619919, 0, 2188, 0, 2181, 268, 6660, 17840
16:54:42.756, 622474, 0, 2182, 0, 2185, 1488, 8016, 15928
16:54:42.857, 620269, 0, 2191, 0, 2182, 812, 10508, 19416
16:54:42.958, 617070, 0, 2194, 0, 2189, 1876, 10684, 14952
16:54:43.059, 607261, 0, 2181, 0, 2170, 192, 10880, 16128
16:54:43.160, 599996, 0, 2194, 0, 2197, 688, 11660, 13920
16:54:43.261, 607614, 0, 2199, 0, 2187, -64, 11000, 16124
16:54:43.362, 616585, 0, 2177, 0, 2143, -440, 12064, 15140
16:54:43.463, 607135, 0, 2190, 0, 2128, 100, 14148, 10696
16:54:43.564, 585953, 0, 2192, 0, 2138, 628, 13000, 11388
16:54:43.665, 582057, 0, 2176, 0, 2129, -612, 12888, 8952
16:54:43.766, 588422, 0, 2158, 0, 2111, -1228, 15820, 8488
16:54:43.867, 592889, 0, 2204, 0, 2161, -472, 17084, 11660
16:54:43.968, 644021, 0, 2176, 0, 2142, 792, 13540, 7416
16:54:44.069, 716255, 0, 2117, 0, 2177, -1524, 15552, 7448
16:54:44.170, 831414, 0, 2108, 0, 2162, -752, 16220, 9120
16:54:44.271, 1006335, 0, 2055, 0, 2128, -1572, 16784, 1940
16:54:44.372, 1349613, 0, 2029, 0, 2137, -148, 15784, 2920
16:54:44.473, 1908473, 0, 2053, 0, 2132, 1048, 16156, 4740
16:54:44.574, 2684556, 0, 2000, 0, 2115, 2572, 15848, 1872
16:54:44.675, 3516980, 0, 1953, 0, 2114, -840, 17516, 4536
16:54:44.776, 4337119, 0, 1994, 0, 2135, 416, 15952, 2716
16:54:44.877, 4949171, 0, 1983, 0, 2112, -300, 16432, 1052
16:54:44.978, 5431736, 0, 1991, 0, 2115, -876, 16840, 5520
16:54:45.079, 5851093, 0, 2000, 0, 2094, 396, 14092, 140
16:54:45.180, 6101666, 0, 1938, 0, 2095, 672, 20992, -2148
16:54:45.281, 6499997, 0, 1974, 0, 2084, 3336, 18472, 2084
16:54:45.382, 6875145, 0, 1986, 0, 2027, -2336, 14216, -1412
16:54:45.483, 7228670, 0, 2064, 0, 2064, -3312, 17480, 152
16:54:45.584, 7288179, 0, 2096, 0, 2017, 1332, 17036, -1520
16:54:45.685, 6860054, 0, 2171, 0, 2095, 2708, 15580, 5308
16:54:45.786, 5943456, 0, 2185, 0, 2102, -380, 17592, -876
16:54:45.887, 4443791, 0, 2202, 0, 2106, 784, 13872, 2180
16:54:45.988, 2666532, 0, 2208, 0, 2071, -452, 16484, -1700
16:54:46.089, 1163709, 0, 2183, 0, 2067, 640, 16968, 932
16:54:46.190, 470096, 0, 2183, 0, 2055, 884, 15484, -2676
16:54:46.291, 278947, 0, 2188, 0, 2037, 2888, 14752, -2436
16:54:46.392, 175090, 0, 2096, 0, 1984, -3320, 17672, -1412
16:54:46.493, 77136, 0, 2086, 0, 1895, -300, 12912, -3060
16:54:46.594, -96846, 0, 2055, 0, 1903, -228, 17140, -1612
16:54:46.695, -335749, 0, 2011, 0, 1902, 128, 14468, -2452
16:54:46.796, -898262, 0, 1930, 0, 1865, 1008, 14516, -3928
16:54:46.897, -1040768, 0, 2027, 0, 1840, -452, 11524, -6364
16:54:46.998, -1163268, 0, 2028, 0, 1857, 2784, 15132, -416
16:54:47.099, -1357942, 0, 1875, 0, 1889, 1116, 16800, -1952
16:54:47.200, -1359569, 0, 1725, 0, 1857, 2148, 15260, -2236
16:54:47.301, -1078703, 0, 1680, 0, 1903, -2684, 14776, -2832
16:54:47.402, -603473, 0, 1716, 0, 1857, 3616, 15064, -3060
16:54:47.503, -507142, 0, 1765, 0, 1842, 1952, 17456, -4080
16:54:47.604, -513530, 0, 1902, 0, 1950, 2588, 13624, -5392
16:54:47.705, -700235, 0, 2005, 0, 1902, -1764, 15920, -3752
16:54:47.806, -796143, 0, 2081, 0, 1920, -396, 12364, -2756
16:54:47.907, -496768, 0, 2062, 0, 1909, -1100, 14732, -2456
16:54:48.008, -13250, 0, 2081, 0, 1909, 900, 15196, -4696
16:54:48.109, 345814, 0, 2064, 0, 1906, 4240, 14920, -2456
16:54:48.210, 479171, 0, 2061, 0, 1925, 7552, 16148, -4004
16:54:48.311, 508205, 0, 2086, 0, 1917, 12488, 10844, -3900
16:54:48.412, 536329, 0, 2089, 0, 1967, 14472, 8536, -2212
16:54:48.513, 555355, 0, 2076, 0, 1969, 16768, 5504, -1068
16:54:48.614, 578147, 0, 2078, 0, 1982, 17056, 5220, -324
16:54:48.715, 602040, 0, 2083, 0, 2008, 17328, 4288, 600
16:54:48.816, 572587, 0, 2075, 0, 2004, 17180, 1308, 2016
16:54:48.917, 564256, 0, 2054, 0, 1968, 17504, 2880, 2224
16:54:49.018, 571078, 0, 2106, 0, 1990, 18140, 476, 344
16:54:49.119, 570465, 0, 2071, 0, 1949, 13452, -676, 2792
16:54:49.220, 570184, 0, 2075, 0, 1933, 16972, 892, 4616
16:54:49.321, 592272, 0, 2046, 0, 1959, 17196, 812, 4108
16:54:49.422, 607908, 0, 2014, 0, 2017, 17088, 1444, 2944
16:54:49.523, 612410, 0, 2042, 0, 2061, 16864, 1792, 3504
16:54:49.624, 629947, 0, 2045, 0, 2047, 17364, 2044, 5076
16:54:49.725, 650361, 0, 2063, 0, 2112, 16100, 48, 4312
16:54:49.826, 666304, 0, 2061, 0, 2119, 19400, 2052, 6216
16:54:49.927, 741773, 0, 2045, 0, 2135, 15880, 2248, 3500
16:54:50.028, 852327, 0, 2064, 0, 2127, 16340, 2924, 3840
16:54:50.129, 1035899, 0, 2045, 0, 2111, 18064, 5580, 4652
16:54:50.230, 1390157, 0, 2044, 0, 2087, 14872, 2976, 5856
16:54:50.331, 2012784, 0, 1952, 0, 2080, 16136, 3380, 4548
16:54:50.432, 2786773, 0, 1895, 0, 2067, 15816, 3436, 3824
16:54:50.533, 3503243, 0, 1877, 0, 2128, 12640, 2804, 7028
16:54:50.634, 4214886, 0, 1841, 0, 2150, 17636, 4776, 13048
16:54:50.735, 4895037, 0, 1826, 0, 2142, 13924, 2180, 8032
16:54:50.836, 5165372, 0, 1846, 0, 2169, 15128, 872, 6772
16:54:50.937, 5074261, 0, 1840, 0, 2126, 19172, 5548, 8628
16:54:51.038, 5093564, 0, 1860, 0, 2128, 14984, 3104, 6272
16:54:51.139, 4859490, 0, 1909, 0, 2160, 14816, -40, 4304
16:54:51.240, 4225369, 0, 1920, 0, 2128, 19140, 6556, 10572
16:54:51.341, 4031798, 0, 2003, 0, 2113, 16836, 4220, 5220
16:54:51.442, 3581664, 0, 2079, 0, 2109, 17864, 4060, 4820
16:54:51.543, 2877045, 0, 2159, 0, 2123, 17688, 7508, 7736
16:54:51.644, 1979542, 0, 2155, 0, 2102, 9348, 7760, 7492
16:54:51.745, 1045173, 0, 2117, 0, 2080, 16528, 8176, 5936
16:54:51.846, 509378, 0, 2164, 0, 2043, 15580, 6028, 7156
16:54:51.947, 224152, 0, 2112, 0, 1971, 13976, 5156, 6928
16:54:52.048, -42318, 0, 2100, 0, 1917, 14292, 4100, 6224
16:54:52.149, -371277, 0, 2032, 0, 1947, 15120, 8000, 8228
16:54:52.250, -682716, 0, 2063, 0, 1899, 14608, 5080, 8912
16:54:52.351, -1033691, 0, 2031, 0, 1971, 12148, 10656, 11832
16:54:52.452, -1498568, 0, 2053, 0, 1954, 15728, 3416, 7916
16:54:52.553, -1882300, 3, 1988, 0, 1919, 13708, 4372, 10140
16:54:52.654, -1695198, 0, 1878, 0, 1921, 14192, 8780, 11432
16:54:52.755, -1604108, 0, 1845, 0, 1946, 14916, 3752, 9504
16:54:52.856, -1631462, 16, 1895, 0, 1926, 13972, 4900, 10864
16:54:52.957, -1593651, 0, 1847, 0, 1931, 14952, 4852, 10564
16:54:53.058, -1681691, 0, 1879, 0, 1914, 14300, 6760, 8620
16:54:53.159, -1789817, 1, 1937, 0, 1954, 14764, 5152, 9296
16:54:53.260, -1858914, 24, 1938, 0, 1905, 15728, 3508, 9132
16:54:53.361, -1862071, 0, 1936, 0, 1919, 17160, 3368, 9524
16:54:53.462, -1840309, 0, 1913, 0, 1909, 16264, 4884, 9344
16:54:53.563, -1845526, 0, 1940, 0, 1902, 15864, 2048, 5112
16:54:53.664, -2046021, 0, 2110, 0, 1919, 15480, 3520, 9952
16:54:53.765, -2151255, 0, 2107, 0, 1955, 17484, 4108, 6364
16:54:53.866, -2206345, 0, 2106, 0, 1875, 16252, 3380, 7696
16:54:53.967, -2201109, 43, 2078, 0, 1893, 18128, 632, 4932
16:54:54.068, -1965343, 0, 2067, 0, 1919, 14512, -1288, 6624
16:54:54.169, -978569, 0, 2174, 0, 2026, 13760, 8788, 5496
16:54:54.270, 120801, 0, 2182, 0, 2039, 10940, 11340, 4844
16:54:54.371, 559824, 0, 2174, 0, 2042, 14260, 8220, 6784
16:54:54.472, 571969, 0, 2114, 0, 2064, 14192, 9432, 4776
16:54:54.573, 530688, 0, 2112, 0, 2065, 10576, 11960, 8360
16:54:54.674, 555570, 0, 2118, 0, 2055, 5212, 14800, 5828
16:54:54.775, 594009, 0, 2146, 0, 2064, 5040, 15588, 7136
16:54:54.876, 581500, 0, 2110, 0, 2064, 3660, 16428, 7068
16:54:54.977, 543951, 0, 2061, 0, 2064, 1044, 17860, 10400
16:54:55.078, 594622, 0, 2047, 0, 2064, -1164, 16332, -1184
16:54:55.179, 888188, 0, 1995, 0, 2095, 164, 13848, 5532
16:54:55.280, 1473715, 0, 1995, 0, 2083, 588, 15792, 2308
16:54:55.381, 2354130, 0, 2006, 0, 2082, -4344, 15760, 6632
16:54:55.482, 3347111, 0, 2033, 0, 2063, -3484, 18488, -832
16:54:55.583, 3997074, 0, 2112, 0, 2073, 1576, 13012, 4804
16:54:55.684, 4261074, 0, 2135, 0, 1994, -1004, 17944, -1576
16:54:55.785, 4286656, 0, 2155, 0, 2045, -708, 15360, 604
16:54:55.886, 4083606, 0, 2132, 0, 2047, 0, 14008, 3204
16:54:55.987, 3316176, 0, 2174, 0, 2075, -2780, 13968, 0
16:54:56.088, 806667, 0, 2111, 0, 2001, 5628, 19936, -5008
16:54:56.189, 325616, 0, 2111, 0, 1925, 520, 16436, 1568
16:54:56.290, -44260, 0, 2099, 0, 1904, 2056, 14808, 1148
16:54:56.391, -398071, 0, 2071, 0, 1904, 396, 15300, 1444
16:54:56.492, -859679, 0, 2038, 0, 1890, 388, 17564, 2536
16:54:56.593, -1545265, 0, 2064, 0, 1893, -604, 15304, 164
16:54:56.694, -2199701, 0, 2007, 0, 1837, -820, 14936, -92
16:54:56.795, -2326393, 0, 2105, 0, 1958, -1244, 15628, -2688
16:54:56.896, -1836117, 0, 2103, 0, 1941, -864, 19320, -724
16:54:56.997, -559774, 0, 2101, 0, 1950, 2580, 16724, 1660
16:54:57.098, 367564, 0, 2096, 0, 1959, 2780, 16008, -540
16:54:57.199, 561141, 0, 2096, 0, 1958, 1680, 15512, -1836
16:54:57.300, 563263, 0, 2094, 0, 1947, 3048, 15936, -1532
16:54:57.401, 562701, 0, 2096, 0, 1939, 596, 15804, -1828
16:54:57.502, 568323, 0, 2122, 0, 1937, -500, 16232, 1332
16:54:57.603, 573772, 0, 2127, 0, 1942, 1068, 16416, 1848
16:54:57.704, 579339, 0, 2122, 0, 1936, 948, 16892, 2520
16:54:57.805, 579639, 0, 2128, 0, 1937, 820, 16236, 1468
16:54:57.906, 579643, 0, 2127, 0, 1937, 672, 16140, 1816
16:54:58.007, 581483, 0, 2128, 0, 1941, 480, 16340, 2236
16:54:58.108, 580669, 0, 2119, 0, 1936, 588, 16680, 2288
16:54:58.209, 582048, 0, 2113, 0, 1943, -60, 16592, 3372
16:54:58.310, 583143, 0, 2109, 0, 1953, 156, 15752, 2672
16:54:58.411, 584669, 0, 2128, 0, 1957, 560, 16236, 2360
16:54:58.512, 585358, 0, 2123, 0, 1953, 1224, 17060, 2756
16:54:58.613, 585084, 0, 2127, 0, 1951, 1252, 16312, 2996
16:54:58.714, 584828, 0, 2130, 0, 1958, 1984, 16084, 3012
16:54:58.815, 583093, 0, 2129, 0, 1958, 2484, 15784, 3908
16:54:58.916, 580659, 0, 2122, 0, 1954, 836, 16440, 3988
16:54:59.017, 580176, 0, 2118, 0, 1959, 1304, 16720, 3320
16:54:59.118, 581850, 0, 2133, 0, 1968, 1760, 16368, 4540
16:54:59.219, 585543, 0, 2128, 0, 1974, 1736, 16408, 4584
16:54:59.320, 583491, 0, 2130, 0, 1982, 1920, 16088, 3636
16:54:59.421, 584784, 0, 2128, 0, 1985, 2496, 16536, 4564
16:54:59.522, 585324, 0, 2130, 0, 1983, 2280, 16112, 3804
16:54:59.623, 584382, 0, 2128, 0, 1982, 1916, 16372, 4128
16:54:59.724, 584111, 0, 2131, 0, 1987, 1640, 15860, 4088
16:54:59.825, 585195, 0, 2135, 0, 1973, 2048, 15580, 3676
16:54:59.926, 586961, 0, 2139, 0, 1968, 1916, 15212, 4268
16:55:00.027, 584960, 0, 2142, 0, 1966, 1004, 14968, 3316
16:55:00.128, 581247, 0, 2144, 0, 1977, 1420, 15768, 2788
16:55:00.229, 579120, 0, 2145, 0, 1970, 2576, 15700, 1876
16:55:00.330, 581686, 0, 2117, 0, 1977, 416, 15172, 4072
16:55:00.431, 581215, 0, 2141, 0, 1973, -88, 15616, 3472
16:55:00.532, 580017, 0, 2137, 0, 1977, -1676, 15864, 3620
16:55:00.633, 589341, 0, 2106, 0, 1970, -1384, 15812, 4852
16:55:00.734, 588563, 0, 2127, 0, 1995, -2836, 13400, 4416
16:55:00.835, 566986, 0, 2142, 0, 2014, -4820, 16124, 5932
16:55:00.936, 536517, 0, 2095, 0, 1923, -7004, 15100, 2768
16:55:01.037, 499008, 0, 2131, 0, 1919, -1580, 13420, -1332
16:55:01.138, 440202, 0, 2151, 0, 1947, -1100, 13852, -1524
16:55:01.239, 508761, 0, 2160, 0, 1999, 1532, 18024, -5188
16:55:01.340, 589278, 0, 2171, 0, 1972, 6168, 13264, -7640
16:55:01.441, 605566, 0, 2153, 0, 1948, 9504, 8848, -7868
16:55:01.542, 614263, 0, 2112, 0, 1938, 11976, 4512, -7340
16:55:01.643, 613463, 0, 2142, 0, 1957, 13536, 3956, -9272
16:55:01.744, 609810, 0, 2125, 0, 1948, 12156, 1680, -7200
16:55:01.845, 608332, 0, 2128, 0, 1955, 17056, -9740, -12328
16:55:01.946, 602334, 0, 2148, 0, 1967, 12588, 944, -8152
16:55:02.047, 587058, 0, 2143, 0, 1949, 11732, 1704, -8224
16:55:02.148, 563802, 0, 2121, 0, 1977, 12768, 1708, -8340
16:55:02.249, 543555, 0, 2140, 0, 1989, 13084, -760, -8756
16:55:02.350, 527655, 0, 2150, 0, 2003, 12732, -128, -8184
16:55:02.451, 510120, 0, 2128, 0, 2011, 12604, -68, -8472
16:55:02.552, 494274, 0, 2160, 0, 1987, 13120, -536, -8580
16:55:02.653, 503952, 0, 2167, 0, 2005, 12348, -64, -8572
16:55:02.754, 510785, 0, 2175, 0, 2017, 12412, -96, -8596
16:55:02.855, 518709, 0, 2176, 0, 2017, 12632, 16, -8564
